,frameID,groupID,x,y,w,h,segment_num,dataset
536,453,16,181.69,182.89,43.35,62.8,1,train
537,454,16,172.01,182.76,45.28,61.71,1,train
538,455,8,238.54,191.11,21.34,30.4,1,train
539,455,16,164.88,182.7,46.46,62.58,1,train
540,456,16,160.65,182.61,45.43,63.11,1,train
541,457,16,159.74,182.11,47.73,63.1,1,train
542,458,16,159.77,182.32,49.07,63.46,1,train
543,459,16,161.93,181.05,50.6,65.86,1,train
544,460,16,157.69,180.66,79.37,68.21,1,train
545,460,14,332.29,180.71,37.93,50.5,1,train
546,461,14,345.04,188.84,24.63,42.97,1,train
547,462,10,334.84,196.24,22.55,29.71,1,train
548,463,10,341.98,196.28,16.66,30.78,1,train
549,464,14,345.58,187.64,49.5,43.47,1,train
550,465,14,358.39,185.84,43.91,46.56,1,train
551,466,14,361.33,186.32,44.82,44.88,1,train
552,467,14,363.46,184.47,51.98,47.09,1,train
553,468,14,378.62,187.19,41.26,43.92,1,train
554,469,14,373.02,186.26,48.57,44.64,1,train
555,470,14,374.22,185.33,47.26,45.64,1,train
556,471,14,375.31,185.54,47.12,44.34,1,train
557,472,14,380.23,185.17,44.42,44.84,1,train
558,473,14,382.77,182.23,44.29,41.44,1,train
559,474,14,384.51,183.95,46.8,43.87,1,train
560,475,14,385.46,183.59,48.26,44.25,1,train
561,480,14,370.71,197.14,22.11,25.71,1,train
562,481,10,310.81,197.1,20.43,24.66,1,train
563,482,17,300.96,196.79,18.16,24.67,1,train
564,483,8,224.17,193.22,36.07,60.32,1,train
565,483,17,299.59,196.63,20.08,25.65,1,train
566,484,14,339.87,197.51,13.34,27.98,1,train
567,485,14,300.78,196.7,53.0,28.15,1,train
568,489,8,287.12,194.29,20.55,27.01,1,train
569,489,14,336.77,197.51,16.96,25.09,1,train
570,491,17,300.23,192.92,19.28,28.47,1,train
571,491,8,164.97,175.78,79.86,87.86,1,train
572,492,17,300.18,193.76,19.15,28.0,1,train
573,492,8,165.73,173.86,80.54,89.89,1,train
574,492,14,349.09,198.27,17.49,24.52,1,train
575,493,17,301.2,194.09,17.97,27.72,1,train
576,493,8,165.3,172.35,80.73,90.8,1,train
577,493,14,349.14,198.28,17.21,24.95,1,train
578,494,8,165.15,171.27,80.58,91.44,1,train
579,494,14,349.83,197.43,15.84,25.43,1,train
580,494,17,286.54,192.16,32.56,29.34,1,train
581,495,8,165.59,170.09,79.37,92.41,1,train
582,495,17,287.45,191.45,32.8,29.94,1,train
583,496,8,164.64,169.22,79.69,94.21,1,train
584,496,17,287.54,190.84,32.97,30.46,1,train
585,497,10,311.02,193.8,67.0,26.48,1,train
586,497,8,154.96,165.61,82.27,102.98,1,train
587,498,10,323.44,192.66,53.93,27.7,1,train
588,498,8,150.14,164.15,83.74,108.09,1,train
589,499,10,323.97,192.21,53.36,28.33,1,train
590,499,8,146.33,161.65,85.41,114.54,1,train
591,500,10,323.46,192.55,53.28,27.97,1,train
592,500,8,140.96,162.01,86.13,116.37,1,train
593,501,10,300.88,192.07,68.43,29.45,1,train
594,501,8,131.75,155.8,87.62,127.09,1,train
595,502,10,299.96,192.98,32.5,29.68,1,train
596,502,8,123.85,153.12,86.81,131.4,1,train
597,503,10,298.6,192.99,33.44,29.48,1,train
598,503,8,116.16,153.36,89.05,134.61,1,train
599,504,10,298.27,192.86,33.29,29.21,1,train
600,504,8,108.77,154.18,88.89,135.67,1,train
601,505,10,298.15,193.02,33.49,29.34,1,train
602,505,8,104.32,153.1,90.87,140.62,1,train
603,506,10,297.86,193.19,33.88,28.86,1,train
604,506,8,98.03,151.0,94.85,145.29,1,train
605,507,10,298.27,192.53,66.76,29.45,1,train
606,507,8,88.92,150.03,99.38,146.68,1,train
607,508,10,298.85,192.46,66.22,29.27,1,train
608,508,8,81.91,148.13,101.24,145.4,1,train
609,509,10,299.29,192.2,66.15,29.04,1,train
610,509,8,76.4,137.8,100.16,162.09,1,train
611,510,10,299.34,192.13,65.97,28.51,1,train
612,510,8,64.79,133.88,106.53,166.72,1,train
613,511,10,299.01,191.99,66.0,28.43,1,train
614,511,8,53.58,133.31,112.48,170.93,1,train
615,512,10,46.96,132.7,114.93,172.7,1,train
616,513,8,320.17,187.82,36.3,32.23,1,train
617,513,10,37.69,131.58,114.37,179.51,1,train
618,514,10,293.96,190.99,62.32,30.53,1,train
619,514,8,16.25,130.52,119.83,188.07,1,train
620,515,10,293.47,192.05,62.37,30.0,1,train
621,515,8,4.39,128.78,126.77,193.68,1,train
622,516,10,295.8,193.78,62.3,29.48,1,train
623,516,8,1.0,127.36,125.45,203.26,1,train
624,517,10,298.46,195.72,60.31,29.74,1,train
625,517,8,1.0,124.93,114.66,212.78,1,train
626,518,10,298.44,196.17,60.62,29.5,1,train
627,518,8,1.0,122.22,106.14,221.85,1,train
628,519,10,298.97,196.69,59.74,29.53,1,train
629,519,8,1.0,120.26,100.05,227.78,1,train
630,520,10,298.3,196.66,59.72,29.29,1,train
631,521,10,297.4,196.83,59.92,28.18,1,train
632,522,10,297.72,195.52,59.94,29.4,1,train
633,523,10,298.3,194.18,59.47,28.23,1,train
634,524,10,298.39,193.45,59.6,27.56,1,train
635,525,10,298.4,193.25,44.46,27.54,1,train
636,527,10,296.62,192.47,20.74,29.29,1,train
637,528,10,297.56,195.32,19.78,26.97,1,train
638,529,10,297.47,197.59,19.68,25.47,1,train
639,530,18,283.53,194.73,22.91,32.2,1,train
640,531,18,282.6,197.04,23.63,33.64,1,train
641,533,18,282.63,197.75,21.29,27.69,1,train
642,534,18,249.18,192.67,54.3,31.85,1,train
643,535,18,249.46,191.55,44.98,32.54,1,train
644,536,18,249.62,190.09,45.35,33.57,1,train
645,537,18,249.81,189.82,45.6,33.19,1,train
646,539,18,259.95,189.38,35.6,32.65,1,train
647,540,19,261.64,190.14,45.81,32.12,1,train
648,541,18,270.58,191.14,46.8,30.98,1,train
649,542,18,273.79,191.29,42.07,32.7,1,train
650,543,18,275.54,192.47,42.89,32.83,1,train
651,544,18,278.15,192.38,41.1,34.05,1,train
652,545,18,281.97,196.16,37.01,30.51,1,train
653,546,18,283.44,197.3,35.23,29.04,1,train
654,547,18,284.47,197.91,34.22,28.36,1,train
655,548,18,284.76,198.14,33.72,28.96,1,train
656,549,18,283.62,198.07,34.87,30.33,1,train
657,550,18,285.33,197.54,34.07,31.27,1,train
658,551,18,274.02,195.19,45.61,33.98,1,train
659,552,18,272.62,196.48,45.11,32.11,1,train
660,553,18,262.58,193.37,54.55,35.62,1,train
661,554,18,261.53,194.71,45.24,33.22,1,train
662,555,18,259.77,196.63,46.74,31.72,1,train
663,556,18,258.37,196.92,38.04,31.62,1,train
664,557,18,257.6,196.83,39.25,33.16,1,train
665,558,18,251.53,196.58,45.26,34.67,1,train
666,559,18,249.73,196.8,46.7,34.66,1,train
667,560,18,248.96,196.59,47.18,35.02,1,train
668,561,18,248.79,196.46,47.32,35.34,1,train
669,562,18,248.62,196.3,47.29,35.79,1,train
670,563,18,249.3,195.74,47.26,35.88,1,train
671,564,18,248.42,196.19,48.27,34.96,1,train
672,565,18,270.82,196.69,45.75,33.49,1,train
673,566,18,270.55,196.63,46.56,32.5,1,train
674,567,18,285.0,196.01,32.07,32.39,1,train
675,568,18,284.58,194.58,32.93,34.09,1,train
676,569,18,246.96,195.34,47.58,32.96,1,train
677,570,18,246.33,195.21,48.23,33.12,1,train
678,575,18,249.03,192.86,25.35,36.9,1,train
679,576,18,248.59,192.47,24.97,37.48,1,train
680,578,20,291.01,177.31,74.2,89.09,1,train
681,579,20,289.4,177.02,72.09,88.86,1,train
682,580,20,292.37,174.49,70.27,88.03,1,train
683,581,20,294.64,173.72,69.68,86.66,1,train
684,582,18,221.45,188.45,47.93,40.38,1,train
685,582,20,297.84,174.75,70.18,84.43,1,train
686,583,18,220.5,189.37,51.78,39.36,1,train
687,584,18,220.22,190.04,52.94,39.32,1,train
688,584,20,299.76,177.93,70.95,85.17,1,train
689,585,18,220.06,190.22,53.46,39.37,1,train
690,585,20,300.1,179.22,69.58,84.56,1,train
691,586,18,220.9,190.27,53.09,39.61,1,train
692,586,20,300.58,181.74,69.19,82.8,1,train
693,587,18,221.88,190.53,52.84,39.01,1,train
694,587,20,301.54,183.47,68.01,80.96,1,train
695,588,18,220.37,181.17,154.13,81.75,1,train
696,590,18,322.03,183.0,60.39,83.36,1,train
697,591,18,325.91,184.36,56.19,78.73,1,train
698,592,18,328.0,180.09,53.43,78.2,1,train
699,592,21,271.27,192.78,26.24,34.03,1,train
700,593,18,327.82,178.01,52.65,77.16,1,train
701,593,21,270.92,191.39,27.22,35.14,1,train
702,594,18,325.05,174.63,55.48,80.03,1,train
703,595,18,325.85,176.05,52.64,75.69,1,train
704,595,21,249.22,188.38,48.0,37.1,1,train
705,596,18,325.54,178.03,50.12,69.47,1,train
706,596,21,248.03,187.27,48.54,38.07,1,train
707,597,18,322.46,176.19,48.39,72.37,1,train
708,597,21,247.73,186.93,48.8,38.48,1,train
709,598,18,319.22,176.93,51.34,73.76,1,train
710,598,21,246.51,188.55,48.3,36.62,1,train
711,599,18,317.06,176.02,50.07,72.63,1,train
712,599,21,245.85,187.35,48.22,39.71,1,train
713,600,21,238.08,179.64,127.41,72.87,1,train
714,601,18,236.46,187.01,119.12,66.01,1,train
715,602,18,224.54,186.09,128.07,68.37,1,train
716,603,18,224.53,185.71,119.15,69.29,1,train
717,604,18,233.5,186.95,107.42,67.88,1,train
718,605,18,232.05,187.56,104.21,67.09,1,train
719,606,18,232.09,186.98,104.1,66.85,1,train
720,607,18,232.12,187.43,105.67,65.81,1,train
721,608,18,232.76,187.67,105.94,66.29,1,train
722,609,18,296.37,189.43,43.02,65.2,1,train
723,609,21,231.79,192.63,41.17,40.32,1,train
724,610,18,244.53,191.1,35.67,42.11,1,train
725,610,21,301.53,191.21,42.68,62.15,1,train
726,611,18,246.21,193.35,36.0,38.52,1,train
727,611,21,308.36,190.08,41.47,62.18,1,train
728,612,18,255.34,187.34,39.86,45.96,1,train
729,612,21,314.47,190.98,41.58,61.1,1,train
730,613,18,257.68,189.09,39.71,43.15,1,train
731,613,21,322.54,190.46,38.82,60.45,1,train
732,614,18,268.68,188.11,101.29,63.4,1,train
733,615,18,264.11,193.92,43.21,35.46,1,train
734,615,21,336.82,190.48,37.07,59.62,1,train
735,616,18,341.42,189.61,40.66,61.31,1,train
736,616,21,264.17,193.91,43.85,34.99,1,train
737,617,18,348.91,191.31,37.98,57.43,1,train
738,617,21,272.5,194.1,45.14,33.43,1,train
739,618,18,273.56,193.8,45.59,34.25,1,train
740,618,21,358.75,186.36,38.83,60.56,1,train
741,619,18,291.3,193.63,29.21,33.31,1,train
742,619,21,362.13,183.54,43.46,62.77,1,train
743,619,22,11.78,48.44,194.78,315.77,1,train
744,620,18,365.66,182.57,42.98,63.06,1,train
745,620,21,294.22,185.54,50.59,41.57,1,train
746,620,22,13.84,53.35,203.08,316.88,1,train
747,621,18,367.16,181.59,42.91,63.03,1,train
748,621,21,296.05,184.97,49.17,41.79,1,train
749,621,22,18.41,56.78,214.34,316.32,1,train
750,622,18,297.54,183.3,49.14,42.62,1,train
751,622,21,368.66,180.16,44.34,64.31,1,train
752,622,22,19.63,53.45,216.83,316.05,1,train
753,623,18,298.96,185.03,49.63,41.05,1,train
754,623,21,372.94,178.64,45.03,64.48,1,train
755,623,22,33.65,54.29,213.75,308.02,1,train
756,624,18,299.35,180.29,54.84,45.83,1,train
757,624,21,374.88,178.9,44.75,63.62,1,train
758,624,22,39.32,55.0,214.43,305.48,1,train
759,625,18,298.77,181.45,52.62,44.51,1,train
760,625,21,372.24,179.69,44.34,62.59,1,train
761,625,22,38.24,57.34,214.25,305.06,1,train
762,626,18,295.89,183.91,52.22,42.72,1,train
763,626,21,370.09,181.34,42.79,62.22,1,train
764,626,22,36.52,62.1,210.76,302.94,1,train
765,627,18,296.03,181.0,119.19,62.14,1,train
766,627,22,35.77,64.19,207.93,299.91,1,train
767,628,18,284.55,188.47,53.21,40.79,1,train
768,628,21,365.24,189.52,38.69,56.26,1,train
769,628,22,40.7,69.07,197.87,293.67,1,train
770,629,18,284.18,188.4,52.17,42.42,1,train
771,629,21,359.14,192.98,38.95,53.46,1,train
772,629,22,42.67,73.71,194.37,290.47,1,train
773,630,18,272.29,188.94,60.73,43.57,1,train
774,630,21,354.42,193.57,37.08,52.75,1,train
775,630,22,40.38,70.93,193.74,291.62,1,train
776,631,18,271.95,188.67,63.31,44.39,1,train
777,631,21,352.1,194.58,36.24,51.74,1,train
778,631,22,32.8,71.72,201.32,291.24,1,train
779,632,21,271.72,183.66,115.71,62.81,1,train
780,632,22,31.62,71.51,213.06,293.14,1,train
781,633,21,271.1,183.03,117.29,63.43,1,train
782,633,22,30.8,71.15,224.04,292.52,1,train
783,634,21,349.68,183.98,42.79,61.68,1,train
784,634,18,271.48,187.4,57.42,45.5,1,train
785,634,22,40.16,77.2,231.85,290.13,1,train
786,635,21,352.71,184.96,42.94,61.29,1,train
787,635,18,284.52,187.97,46.92,43.36,1,train
788,636,21,355.0,185.81,42.85,59.28,1,train
789,636,18,285.13,187.44,48.77,44.79,1,train
790,637,21,355.53,186.0,43.01,58.06,1,train
791,637,18,285.7,187.99,48.51,44.23,1,train
792,638,21,355.54,184.55,43.51,59.74,1,train
793,638,18,286.02,186.73,48.3,45.49,1,train
794,639,21,355.64,183.38,43.51,60.45,1,train
795,639,18,286.41,186.78,47.01,44.78,1,train
796,640,21,356.19,183.0,43.61,60.83,1,train
797,640,18,286.66,187.42,46.67,43.52,1,train
798,641,21,356.97,182.64,43.65,61.12,1,train
799,641,18,287.68,187.37,46.33,42.93,1,train
800,642,21,359.2,185.91,41.75,57.72,1,train
801,642,18,288.22,188.51,46.93,43.24,1,train
802,643,21,362.98,188.64,40.64,55.45,1,train
803,643,18,308.58,190.09,27.99,41.4,1,train
804,644,21,366.09,193.99,39.34,50.09,1,train
805,644,18,309.23,190.23,28.68,42.45,1,train
806,645,21,368.09,195.01,38.53,49.79,1,train
807,645,18,309.92,191.48,27.78,41.33,1,train
808,646,21,369.59,195.21,38.0,50.31,1,train
809,646,18,311.36,191.03,25.61,41.62,1,train
810,647,21,368.1,192.19,39.71,53.13,1,train
811,647,18,312.25,190.53,25.41,42.56,1,train
812,648,21,367.26,188.88,40.67,55.8,1,train
813,649,21,366.47,186.77,41.59,57.21,1,train
814,650,21,366.43,186.07,42.22,56.82,1,train
815,651,21,370.04,185.35,42.36,57.68,1,train
816,652,21,373.45,186.02,40.55,56.44,1,train
817,653,21,374.51,184.17,40.26,56.97,1,train
818,654,21,374.13,185.19,37.83,54.66,1,train
819,655,21,371.45,184.11,37.61,54.61,1,train
820,656,21,359.42,186.15,40.45,52.16,1,train
821,657,21,359.74,188.94,31.45,48.91,1,train
822,658,21,357.21,188.34,31.52,49.85,1,train
823,659,21,356.01,189.71,31.07,48.57,1,train
824,660,21,354.55,190.3,30.08,47.84,1,train
825,661,21,353.39,188.6,30.37,49.43,1,train
826,662,21,352.68,188.07,31.02,49.27,1,train
827,663,21,353.32,188.66,32.57,47.75,1,train
828,664,21,354.5,187.57,33.2,48.72,1,train
829,665,21,355.66,187.38,32.45,48.92,1,train
830,666,21,356.53,187.1,31.24,47.88,1,train
831,667,21,356.66,188.34,31.12,46.9,1,train
832,668,21,355.24,189.49,32.0,45.25,1,train
833,669,21,354.5,190.76,32.17,42.92,1,train
834,670,21,354.56,189.84,32.23,43.48,1,train
835,671,21,355.27,189.99,32.12,43.51,1,train
836,672,21,355.72,191.1,31.92,43.97,1,train
837,673,21,356.75,189.78,31.32,46.17,1,train
838,674,21,357.37,189.42,30.63,47.44,1,train
839,675,21,357.98,190.69,29.49,46.47,1,train
840,676,21,358.15,190.74,29.06,46.36,1,train
841,677,21,359.24,190.99,32.19,46.04,1,train
842,678,21,338.73,186.38,54.57,50.52,1,train
843,679,21,338.18,185.33,55.09,50.83,1,train
844,680,21,337.63,186.17,52.04,51.07,1,train
845,681,21,338.01,186.16,50.4,51.38,1,train
846,682,21,358.39,191.8,28.95,42.48,1,train
847,683,21,357.76,192.09,29.54,41.85,1,train
848,684,21,357.79,190.43,27.19,43.32,1,train
849,693,21,341.47,188.36,31.89,44.55,1,train
850,694,21,341.0,188.06,33.83,43.78,1,train
851,695,21,339.84,187.66,35.18,43.65,1,train
852,696,21,346.26,188.68,31.58,42.79,1,train
853,697,21,346.84,188.09,32.0,42.51,1,train
854,700,23,1.0,63.55,234.36,301.08,1,train
855,701,23,3.38,68.16,232.29,293.1,1,train
856,702,23,24.02,94.36,217.17,271.37,1,train
857,703,23,30.34,99.24,218.18,269.26,1,train
858,704,23,39.97,102.68,212.74,265.25,1,train
859,705,23,46.38,95.99,215.79,265.95,1,train
860,706,21,371.07,188.73,36.41,43.89,1,train
861,707,21,373.28,188.25,38.09,39.6,1,train
862,708,24,301.41,154.25,82.9,112.35,1,train
863,709,24,304.33,153.04,82.79,113.1,1,train
864,710,21,380.35,185.89,37.36,41.74,1,train
865,710,24,305.25,155.63,80.59,111.74,1,train
866,711,21,382.61,185.23,31.91,42.94,1,train
867,711,24,304.22,155.74,80.07,112.87,1,train
868,712,21,385.28,188.68,30.05,39.43,1,train
869,712,24,298.91,158.28,79.78,110.0,1,train
870,712,25,515.35,193.29,49.05,63.06,1,train
871,713,21,372.31,190.38,30.0,40.06,1,train
872,714,21,369.01,189.14,35.79,41.66,1,train
873,714,24,284.94,159.82,76.27,109.28,1,train
874,715,24,281.78,159.83,75.97,108.23,1,train
875,716,24,280.08,159.91,75.58,108.12,1,train
876,717,24,278.27,161.77,72.86,104.66,1,train
877,718,21,356.95,189.01,17.6,40.56,1,train
878,718,24,274.65,161.46,72.39,103.94,1,train
879,719,21,357.77,190.92,21.0,41.42,1,train
880,719,24,287.84,168.16,65.04,98.86,1,train
881,720,24,294.23,168.51,63.26,98.75,1,train
882,721,24,297.62,168.67,59.09,97.22,1,train
883,722,24,306.6,170.16,56.93,95.4,1,train
884,723,24,307.99,168.72,59.02,96.63,1,train
885,724,24,308.86,167.95,60.69,94.9,1,train
886,725,24,308.68,167.15,63.55,94.98,1,train
887,726,24,310.06,165.75,64.52,96.13,1,train
888,727,24,312.15,166.15,62.38,93.99,1,train
889,728,24,315.39,166.2,58.95,92.08,1,train
890,729,24,319.81,165.08,56.11,89.43,1,train
891,730,24,322.27,165.11,56.83,87.59,1,train
892,731,24,323.15,161.76,59.41,92.65,1,train
893,732,24,324.3,163.36,59.2,90.82,1,train
894,733,24,324.09,165.64,58.69,86.72,1,train
895,734,24,323.09,163.61,58.52,93.69,1,train
896,735,24,322.03,166.69,59.53,88.63,1,train
897,736,24,323.57,166.79,59.34,90.72,1,train
898,737,24,323.74,168.29,60.49,90.88,1,train
899,738,24,325.7,168.02,61.89,90.56,1,train
900,739,24,326.91,166.05,63.14,92.9,1,train
901,740,24,326.45,165.59,64.85,91.46,1,train
902,741,24,326.33,165.43,65.41,90.55,1,train
903,742,24,332.35,166.49,60.27,85.38,1,train
904,742,26,217.28,165.63,74.03,113.08,1,train
905,743,24,334.96,166.4,59.47,85.38,1,train
906,743,26,218.86,166.08,77.33,111.45,1,train
907,744,24,336.69,163.16,59.96,90.73,1,train
908,744,26,221.35,166.31,78.27,110.72,1,train
909,745,24,339.73,166.71,58.06,85.41,1,train
910,745,26,223.95,166.65,79.15,111.32,1,train
911,746,24,344.6,169.16,55.09,82.97,1,train
912,746,26,225.41,168.3,81.41,107.39,1,train
913,747,24,346.46,163.68,56.47,90.01,1,train
914,747,26,228.12,169.84,82.62,104.57,1,train
915,748,24,349.07,166.94,56.07,83.87,1,train
916,748,26,229.62,171.35,82.0,101.47,1,train
917,749,24,349.6,168.04,56.07,83.31,1,train
918,749,26,229.08,170.09,82.42,104.42,1,train
919,750,24,349.26,167.72,56.02,84.47,1,train
920,750,26,228.25,169.53,83.3,105.12,1,train
921,751,24,351.48,168.34,55.39,88.92,1,train
922,751,26,228.32,170.65,84.17,104.43,1,train
923,752,24,351.83,171.33,53.4,84.45,1,train
924,753,24,352.67,172.02,52.69,82.82,1,train
925,754,24,354.37,170.75,52.27,84.6,1,train
926,755,24,357.72,173.07,53.8,83.45,1,train
927,756,24,361.23,172.92,52.28,83.96,1,train
928,757,24,362.81,173.84,51.5,82.45,1,train
929,758,24,364.5,172.47,51.03,83.13,1,train
930,759,24,366.16,171.41,48.68,80.78,1,train
931,760,24,367.61,170.46,48.79,81.01,1,train
932,760,27,294.37,167.86,76.38,102.52,1,train
933,761,24,370.79,172.39,47.06,75.83,1,train
934,761,27,297.44,166.17,74.38,100.23,1,train
935,762,24,372.28,170.22,47.77,77.78,1,train
936,762,27,299.14,163.6,75.16,100.84,1,train
937,763,24,372.95,171.21,46.8,75.68,1,train
938,763,26,284.4,172.44,52.72,90.91,1,train
939,764,24,367.39,170.96,46.31,73.93,1,train
940,764,26,282.23,170.31,51.37,89.67,1,train
941,765,24,357.57,170.59,46.34,76.1,1,train
942,765,27,290.17,163.68,72.98,96.97,1,train
943,766,24,286.79,166.57,110.66,94.67,1,train
944,766,28,42.65,87.69,199.8,270.55,1,train
945,767,24,283.14,168.81,108.18,93.93,1,train
946,767,28,40.47,78.66,204.53,289.91,1,train
947,768,24,278.29,171.61,107.91,92.72,1,train
948,768,28,40.16,88.45,201.12,281.87,1,train
949,769,24,276.07,171.44,106.43,93.13,1,train
950,769,28,42.66,94.11,200.04,270.95,1,train
951,770,24,274.67,171.69,106.2,92.35,1,train
952,771,24,273.86,172.03,106.37,91.86,1,train
953,772,24,274.0,170.64,104.47,91.51,1,train
954,773,24,245.79,169.47,131.05,90.47,1,train
955,774,24,246.52,168.09,131.85,90.15,1,train
956,775,24,280.51,167.81,100.14,89.85,1,train
957,776,24,284.77,168.04,98.92,90.05,1,train
958,777,24,287.63,169.86,98.69,89.95,1,train
959,778,27,289.97,171.37,70.04,89.02,1,train
960,779,27,291.26,172.69,69.28,88.52,1,train
961,780,27,292.09,172.89,68.06,88.55,1,train
962,781,27,292.48,172.42,66.62,88.91,1,train
963,782,27,291.97,173.7,65.29,85.24,1,train
964,783,27,294.42,172.98,62.39,84.0,1,train
965,784,27,294.95,174.3,61.3,81.01,1,train
966,785,27,293.99,173.49,63.03,80.41,1,train
967,786,27,293.05,172.47,63.91,80.77,1,train
968,787,27,294.64,169.85,61.17,79.63,1,train
969,788,27,291.61,167.93,60.65,83.38,1,train
970,789,27,289.95,166.36,59.89,85.19,1,train
971,790,27,288.95,166.16,59.02,85.04,1,train
972,791,27,287.24,167.11,58.31,84.59,1,train
973,792,27,286.7,168.95,56.38,81.66,1,train
974,793,24,285.38,169.88,79.23,80.85,1,train
975,794,24,284.06,170.44,78.78,80.33,1,train
976,795,27,283.94,167.65,56.22,85.38,1,train
977,796,24,283.73,170.02,76.65,81.09,1,train
978,797,24,284.06,172.08,75.21,78.33,1,train
979,798,24,284.23,175.39,74.54,73.19,1,train
980,799,24,284.08,177.28,83.5,72.72,1,train
981,800,24,283.74,178.7,98.31,71.08,1,train
982,801,24,322.36,175.97,44.75,75.0,1,train
983,803,24,323.19,179.03,62.51,73.54,1,train
984,804,24,324.83,180.54,61.27,73.62,1,train
985,805,24,330.72,179.12,48.31,70.57,1,train
986,806,24,322.42,176.32,57.06,76.43,1,train
987,807,24,304.98,183.55,74.09,69.28,1,train
988,808,29,302.18,184.99,61.42,68.03,1,train
989,809,29,301.45,183.54,61.12,67.28,1,train
990,810,29,303.25,178.38,60.58,71.31,1,train
991,811,24,304.07,180.09,61.14,67.07,1,train
992,812,24,305.24,178.89,62.15,69.53,1,train
993,813,24,306.14,177.78,63.46,71.21,1,train
994,814,24,305.36,177.71,65.1,71.84,1,train
995,815,24,322.46,178.73,57.41,70.61,1,train
996,816,30,318.85,178.93,48.5,69.99,1,train
997,817,24,317.79,183.46,47.98,67.61,1,train
998,818,24,317.21,183.8,47.0,69.15,1,train
999,819,24,316.58,182.37,47.82,72.22,1,train
1000,820,24,315.82,182.13,48.31,73.64,1,train
1001,821,24,315.71,181.88,48.02,74.06,1,train
1002,822,24,316.24,179.89,47.15,73.34,1,train
1003,823,24,320.33,180.99,46.68,68.55,1,train
1004,824,24,325.69,181.63,45.74,65.43,1,train
1005,825,24,327.82,180.69,46.6,67.46,1,train
1006,826,24,328.77,180.82,45.52,66.26,1,train
1007,827,24,329.36,179.89,45.34,66.37,1,train
1008,828,24,333.66,179.73,45.08,64.19,1,train
1009,829,24,337.69,177.65,45.88,64.19,1,train
1010,830,24,340.15,176.93,45.95,64.59,1,train
1011,831,24,341.84,177.18,60.4,64.81,1,train
1012,832,24,342.08,176.75,60.92,64.44,1,train
1013,833,24,312.71,169.62,91.52,104.24,1,train
1014,834,24,350.25,178.77,54.05,61.13,1,train
1015,835,24,359.68,180.31,45.69,61.32,1,train
1016,836,24,362.61,180.63,43.23,61.1,1,train
1017,837,24,363.15,180.81,43.25,61.25,1,train
1018,838,24,363.01,181.41,41.81,60.44,1,train
1019,839,24,362.76,181.74,40.87,59.02,1,train
1020,840,24,358.75,180.06,42.67,61.53,1,train
1021,841,24,355.4,178.28,42.17,62.0,1,train
